Nr notowania;Rok notowania;Pozycja;Tytuł;Artysta;Punkty
1563;2012;17;O lesie;Nosowska;14
1563;2012;18;The Adventures of Rain Dance Maggie;Red Hot Chili Peppers;13
1563;2012;19;Autystyczny;Luxtorpeda;12
1563;2012;20;Czarna Helena po roku;Artur Andrus;11
1563;2012;21;Okruchy dusz;Adam Nowak i Karolina Gruszka;10
1563;2012;22;Shake It Out;Florence & The Machine;9
1563;2012;23;AstroBlues;Triquetra;8
1563;2012;24;Piosenka o Bośni;Buldog;7
1563;2012;25;Video Games;Lana del Rey;6
1563;2012;26;Wild Man;Kate Bush;5
1563;2012;27;ViolMachine;Jelonek;4
1563;2012;28;Bóg wie gdzie;Zakopower;3
1563;2012;29;La fée;Zaz;2
1563;2012;30;Tron;Illusion;1
1564;2012;1;Somebody That I Used to Know;Gotye feat. Kimbra;30
1564;2012;2;Los cebula i krokodyle łzy;Coma;29
1564;2012;3;Someone Like You (live);Adele;28
1564;2012;4;No Light, No Light;Florence & The Machine;27
1564;2012;5;Plamy na słońcu;Kazik Na Żywo;26
1564;2012;6;Paradise;Coldplay;25
1564;2012;7;Show Me the Way;The Cranberries;24
1564;2012;8;Uno momento mortis;Grzegorz Turnau;23
1564;2012;9;Irresistible Force;Jane's Addiction;22
1564;2012;10;I'll Take Care of You;Beth Hart & Joe Bonamassa;21
1564;2012;11;Let It Rain;Red Box;20
1564;2012;12;The Sparrow;Mastodon;19
1564;2012;13;Okruchy dusz;Adam Nowak i Karolina Gruszka;18
1564;2012;14;Et si tu n'existais pas;Acid Drinkers;17
1564;2012;15;We All Go Back to Where We Belong;R.E.M.;16
1564;2012;16;O lesie;Nosowska;15
1564;2012;17;Rhythm of the Heat;Peter Gabriel;14
1564;2012;18;Ostatnia nocka;Yugopolis 2 / Maciej Maleńczuk;13
1564;2012;19;Video Games;Lana del Rey;12
1564;2012;20;Autystyczny;Luxtorpeda;11
1564;2012;21;Shake It Out;Florence & The Machine;10
1564;2012;22;The Adventures of Rain Dance Maggie;Red Hot Chili Peppers;9
1564;2012;23;Czarna Helena po roku;Artur Andrus;8
1564;2012;24;La fée;Zaz;7
1564;2012;25;Komedia;Muzykoterapia;6
1564;2012;26;Pumped Up Kicks;Foster The People;5
1564;2012;27;Our Day Will Come;Amy Winehouse;4
1564;2012;28;ViolMachine;Jelonek;3
1564;2012;29;Tron;Illusion;2
1564;2012;30;Hallelujah I Love Her So;Hugh Laurie;1
1565;2012;1;Los cebula i krokodyle łzy;Coma;30
1565;2012;2;Someone Like You (live);Adele;29
1565;2012;3;Somebody That I Used to Know;Gotye feat. Kimbra;28
1565;2012;4;No Light, No Light;Florence & The Machine;27
1565;2012;5;Show Me the Way;The Cranberries;26
1565;2012;6;Plamy na słońcu;Kazik Na Żywo;25
1565;2012;7;Uno momento mortis;Grzegorz Turnau;24
1565;2012;8;Paradise;Coldplay;23
1565;2012;9;Let It Rain;Red Box;22
1565;2012;10;Irresistible Force;Jane's Addiction;21
1565;2012;11;Okruchy dusz;Adam Nowak i Karolina Gruszka;20
1565;2012;12;I'll Take Care of You;Beth Hart & Joe Bonamassa;19
1565;2012;13;We All Go Back to Where We Belong;R.E.M.;18
1565;2012;14;The Sparrow;Mastodon;17
1565;2012;15;Et si tu n'existais pas;Acid Drinkers;16
1565;2012;16;Video Games;Lana del Rey;15
1565;2012;17;O lesie;Nosowska;14
1565;2012;18;Ostatnia nocka;Yugopolis 2 / Maciej Maleńczuk;13
1565;2012;19;La fée;Zaz;12
1565;2012;20;Rhythm of the Heat;Peter Gabriel;11
1565;2012;21;Shake It Out;Florence & The Machine;10
1565;2012;22;The Adventures of Rain Dance Maggie;Red Hot Chili Peppers;9
1565;2012;23;Pumped Up Kicks;Foster The People;8
1565;2012;24;Autystyczny;Luxtorpeda;7
1565;2012;25;ViolMachine;Jelonek;6
1565;2012;26;Charlie Brown;Coldplay;5
1565;2012;27;Komedia;Muzykoterapia;4
1565;2012;28;Tron;Illusion;3
1565;2012;29;Goodbye Kiss;Kasabian;2
1565;2012;30;Our Day Will Come;Amy Winehouse;1
1566;2012;1;Somebody That I Used to Know;Gotye feat. Kimbra;30
1566;2012;2;Los cebula i krokodyle łzy;Coma;29
1566;2012;3;Someone Like You (live);Adele;28
1566;2012;4;No Light, No Light;Florence & The Machine;27
1566;2012;5;Plamy na słońcu;Kazik Na Żywo;26
1566;2012;6;Show Me the Way;The Cranberries;25
1566;2012;7;The Sparrow;Mastodon;24
1566;2012;8;Uno momento mortis;Grzegorz Turnau;23
1566;2012;9;Paradise;Coldplay;22
1566;2012;10;Okruchy dusz;Adam Nowak i Karolina Gruszka;21
1566;2012;11;Let It Rain;Red Box;20
1566;2012;12;Video Games;Lana del Rey;19
1566;2012;13;Irresistible Force;Jane's Addiction;18
1566;2012;14;Et si tu n'existais pas;Acid Drinkers;17
1566;2012;15;We All Go Back to Where We Belong;R.E.M.;16
1566;2012;16;I'll Take Care of You;Beth Hart & Joe Bonamassa;15
1566;2012;17;O lesie;Nosowska;14
1566;2012;18;La fée;Zaz;13
1566;2012;19;Ostatnia nocka;Yugopolis 2 / Maciej Maleńczuk;12
1566;2012;20;Charlie Brown;Coldplay;11
1566;2012;21;Pumped Up Kicks;Foster The People;10
1566;2012;22;Tron;Illusion;9
1566;2012;23;ViolMachine;Jelonek;8
1566;2012;24;Goodbye Kiss;Kasabian;7
1566;2012;25;Autystyczny;Luxtorpeda;6
1566;2012;26;Shake It Out;Florence & The Machine;5
1566;2012;27;The Adventures of Rain Dance Maggie;Red Hot Chili Peppers;4
1566;2012;28;The Bridge;Airbag;3
1566;2012;29;Rhythm of the Heat;Peter Gabriel;2
1566;2012;30;Przepis na szczęście;Kora;1
1567;2012;1;Los cebula i krokodyle łzy;Coma;30
1567;2012;2;Somebody That I Used to Know;Gotye feat. Kimbra;29
1567;2012;3;Someone Like You (live);Adele;28
1567;2012;4;No Light, No Light;Florence & The Machine;27
1567;2012;5;Plamy na słońcu;Kazik Na Żywo;26
1567;2012;6;Show Me the Way;The Cranberries;25
1567;2012;7;Uno momento mortis;Grzegorz Turnau;24
1567;2012;8;Okruchy dusz;Adam Nowak i Karolina Gruszka;23
1567;2012;9;Video Games;Lana del Rey;22
1567;2012;10;Paradise;Coldplay;21
1567;2012;11;Let It Rain;Red Box;20
1567;2012;12;Irresistible Force;Jane's Addiction;19
1567;2012;13;Piłem w Spale, spałem w Pile;Artur Andrus;18
1567;2012;14;Et si tu n'existais pas;Acid Drinkers;17
1567;2012;15;Charlie Brown;Coldplay;16
1567;2012;16;I'll Take Care of You;Beth Hart & Joe Bonamassa;15
1567;2012;17;La fée;Zaz;14
1567;2012;18;O lesie;Nosowska;13
1567;2012;19;Pumped Up Kicks;Foster The People;12
1567;2012;20;The Sparrow;Mastodon;11
1567;2012;21;Goodbye Kiss;Kasabian;10
1567;2012;22;Kto?;Nosowska;9
1567;2012;23;Ostatnia nocka;Yugopolis 2 / Maciej Maleńczuk;8
1567;2012;24;My Valentine;Paul McCartney;7
1567;2012;25;We All Go Back to Where We Belong;R.E.M.;6
1567;2012;26;Przepis na szczęście;Kora;5
1567;2012;27;ViolMachine;Jelonek;4
1567;2012;28;First Day of  Change;Ray Wilson & Stiltskin;3
1567;2012;29;Shake It Out;Florence & The Machine;2
1567;2012;30;Tron;Illusion;1
1568;2012;1;Los cebula i krokodyle łzy;Coma;30
1568;2012;2;Someone Like You (live);Adele;29
1568;2012;3;Somebody That I Used to Know;Gotye feat. Kimbra;28
1568;2012;4;Plamy na słońcu;Kazik Na Żywo;27
1568;2012;5;No Light, No Light;Florence & The Machine;26
1568;2012;6;Video Games;Lana del Rey;25
1568;2012;7;Piłem w Spale, spałem w Pile;Artur Andrus;24
1568;2012;8;Show Me the Way;The Cranberries;23
1568;2012;9;Uno momento mortis;Grzegorz Turnau;22
1568;2012;10;Paradise;Coldplay;21
1568;2012;11;Okruchy dusz;Adam Nowak i Karolina Gruszka;20
1568;2012;12;Let It Rain;Red Box;19
1568;2012;13;My Valentine;Paul McCartney;18
1568;2012;14;Charlie Brown;Coldplay;17
1568;2012;15;Irresistible Force;Jane's Addiction;16
1568;2012;16;Et si tu n'existais pas;Acid Drinkers;15
1568;2012;17;Kto?;Nosowska;14
1568;2012;18;I'll Take Care of You;Beth Hart & Joe Bonamassa;13
1568;2012;19;Pumped Up Kicks;Foster The People;12
1568;2012;20;Goodbye Kiss;Kasabian;11
1568;2012;21;La fée;Zaz;10
1568;2012;22;O lesie;Nosowska;9
1568;2012;23;First Day of  Change;Ray Wilson & Stiltskin;8
1568;2012;24;ViolMachine;Jelonek;7
1568;2012;25;People Help the People;Birdy;6
1568;2012;26;Tron;Illusion;5
1568;2012;27;We Take Care of Our Own;Bruce Springsteen;4
1568;2012;28;Tomorrow;The Cranberries;3
1568;2012;29;Shake It Out;Florence & The Machine;2
1568;2012;30;Przepis na szczęście;Kora;1
1569;2012;1;Somebody That I Used to Know;Gotye feat. Kimbra;30
1569;2012;2;Someone Like You (live);Adele;29
1569;2012;3;Los cebula i krokodyle łzy;Coma;28
1569;2012;4;Piłem w Spale, spałem w Pile;Artur Andrus;27
1569;2012;5;Video Games;Lana del Rey;26
1569;2012;6;Plamy na słońcu;Kazik Na Żywo;25
1569;2012;7;No Light, No Light;Florence & The Machine;24
1569;2012;8;Uno momento mortis;Grzegorz Turnau;23
1569;2012;9;People Help the People;Birdy;22
1569;2012;10;My Valentine;Paul McCartney;21
1569;2012;11;Kto?;Nosowska;20
1569;2012;12;Paradise;Coldplay;19
1569;2012;13;Et si tu n'existais pas;Acid Drinkers;18
1569;2012;14;Charlie Brown;Coldplay;17
1569;2012;15;Okruchy dusz;Adam Nowak i Karolina Gruszka;16
1569;2012;16;Show Me the Way;The Cranberries;15
1569;2012;17;We Take Care of Our Own;Bruce Springsteen;14
1569;2012;18;Goodbye Kiss;Kasabian;13
1569;2012;19;Tron;Illusion;12
1569;2012;20;ViolMachine;Jelonek;11
1569;2012;21;First Day of  Change;Ray Wilson & Stiltskin;10
1569;2012;22;Pumped Up Kicks;Foster The People;9
1569;2012;23;I'll Take Care of You;Beth Hart & Joe Bonamassa;8
1569;2012;24;La fée;Zaz;7
1569;2012;25;Let It Rain;Red Box;6
1569;2012;26;O lesie;Nosowska;5
1569;2012;27;Tomorrow;The Cranberries;4
1569;2012;28;Ja i ty;Ania Rusowicz;3
1569;2012;29;Irresistible Force;Jane's Addiction;2
1569;2012;30;Jakby nie miało być;Renata Przemyk;1
1570;2012;1;Somebody That I Used to Know;Gotye feat. Kimbra;30
1570;2012;2;Someone Like You (live);Adele;29
1570;2012;3;Piłem w Spale, spałem w Pile;Artur Andrus;28
1570;2012;4;Plamy na słońcu;Kazik Na Żywo;27
1570;2012;5;Los cebula i krokodyle łzy;Coma;26
1570;2012;6;Video Games;Lana del Rey;25
1570;2012;7;No Light, No Light;Florence & The Machine;24
1570;2012;8;Kto?;Nosowska;23
1570;2012;9;People Help the People;Birdy;22
1570;2012;10;Et si tu n'existais pas;Acid Drinkers;21
1570;2012;11;Uno momento mortis;Grzegorz Turnau;20
1570;2012;12;Okruchy dusz;Adam Nowak i Karolina Gruszka;19
1570;2012;13;My Valentine;Paul McCartney;18
1570;2012;14;First Day of  Change;Ray Wilson & Stiltskin;17
1570;2012;15;Paradise;Coldplay;16
1570;2012;16;Charlie Brown;Coldplay;15
1570;2012;17;Ja i ty;Ania Rusowicz;14
1570;2012;18;Pumped Up Kicks;Foster The People;13
1570;2012;19;We Take Care of Our Own;Bruce Springsteen;12
1570;2012;20;La fée;Zaz;11
1570;2012;21;Tron;Illusion;10
1570;2012;22;Jakby nie miało być;Renata Przemyk;9
1570;2012;23;ViolMachine;Jelonek;8
1570;2012;24;Show Me the Way;The Cranberries;7
1570;2012;25;Goodbye Kiss;Kasabian;6
1570;2012;26;Tomorrow;The Cranberries;5
1570;2012;27;Let It Rain;Red Box;4
1570;2012;28;I'll Take Care of You;Beth Hart & Joe Bonamassa;3
1570;2012;29;Niemęskie granie;Afro Kolektyw;2
1570;2012;30;Irresistible Force;Jane's Addiction;1
1571;2012;1;Plamy na słońcu;Kazik Na Żywo;30
1571;2012;2;Somebody That I Used to Know;Gotye feat. Kimbra;29
1571;2012;3;Piłem w Spale, spałem w Pile;Artur Andrus;28
1571;2012;4;Someone Like You (live);Adele;27
1571;2012;5;Et si tu n'existais pas;Acid Drinkers;26
1571;2012;6;Video Games;Lana del Rey;25
1571;2012;7;Los cebula i krokodyle łzy;Coma;24
1571;2012;8;Kto?;Nosowska;23
1571;2012;9;People Help the People;Birdy;22
1571;2012;10;First Day of  Change;Ray Wilson & Stiltskin;21
1571;2012;11;No Light, No Light;Florence & The Machine;20
1571;2012;12;Uno momento mortis;Grzegorz Turnau;19
1571;2012;13;Okruchy dusz;Adam Nowak i Karolina Gruszka;18
1571;2012;14;Ja i ty;Ania Rusowicz;17
1571;2012;15;Jakby nie miało być;Renata Przemyk;16
1571;2012;16;We Take Care of Our Own;Bruce Springsteen;15
1571;2012;17;My Valentine;Paul McCartney;14
1571;2012;18;Paradise;Coldplay;13
1571;2012;19;Pumped Up Kicks;Foster The People;12
1571;2012;20;Tomorrow;The Cranberries;11
1571;2012;21;Charlie Brown;Coldplay;10
1571;2012;22;La fée;Zaz;9
1571;2012;23;Niemęskie granie;Afro Kolektyw;8
1571;2012;24;Tron;Illusion;7
1571;2012;25;ViolMachine;Jelonek;6
1571;2012;26;Tattoo;Van Halen;5
1571;2012;27;Goodbye Kiss;Kasabian;4
1571;2012;28;Show Me the Way;The Cranberries;3
1571;2012;29;Let It Rain;Red Box;2
1571;2012;30;Unchain the Earth;RPWL;1
1572;2012;1;Plamy na słońcu;Kazik Na Żywo;30
1572;2012;2;Piłem w Spale, spałem w Pile;Artur Andrus;29
1572;2012;3;Somebody That I Used to Know;Gotye feat. Kimbra;28
1572;2012;4;Someone Like You (live);Adele;27
1572;2012;5;Et si tu n'existais pas;Acid Drinkers;26
1572;2012;6;Los cebula i krokodyle łzy;Coma;25
1572;2012;7;Video Games;Lana del Rey;24
1572;2012;8;Kto?;Nosowska;23
1572;2012;9;People Help the People;Birdy;22
1572;2012;10;No Light, No Light;Florence & The Machine;21
1572;2012;11;First Day of  Change;Ray Wilson & Stiltskin;20
1572;2012;12;Jakby nie miało być;Renata Przemyk;19
1572;2012;13;Okruchy dusz;Adam Nowak i Karolina Gruszka;18
1572;2012;14;Ja i ty;Ania Rusowicz;17
1572;2012;15;Niemęskie granie;Afro Kolektyw;16
1572;2012;16;Tomorrow;The Cranberries;15
1572;2012;17;We Take Care of Our Own;Bruce Springsteen;14
1572;2012;18;Uno momento mortis;Grzegorz Turnau;13
1572;2012;19;My Valentine;Paul McCartney;12
1572;2012;20;Tattoo;Van Halen;11
1572;2012;21;Paradise;Coldplay;10
1572;2012;22;Pumped Up Kicks;Foster The People;9
1572;2012;23;Charlie Brown;Coldplay;8
1572;2012;24;La fée;Zaz;7
1572;2012;25;Unchain the Earth;RPWL;6
1572;2012;26;ViolMachine;Jelonek;5
1572;2012;27;Chodź ze mną;Power Of Trinity;4
1572;2012;28;Tron;Illusion;3
1572;2012;29;The Winter is Back;Kari Amirian;2
1572;2012;30;Nigdy nie zapomnę;Maciej Balcar;1
1573;2012;1;Piłem w Spale, spałem w Pile;Artur Andrus;30
1573;2012;2;Plamy na słońcu;Kazik Na Żywo;29
1573;2012;3;Someone Like You (live);Adele;28
1573;2012;4;Et si tu n'existais pas;Acid Drinkers;27
1573;2012;5;Video Games;Lana del Rey;26
1573;2012;6;Los cebula i krokodyle łzy;Coma;25
1573;2012;7;Kto?;Nosowska;24
1573;2012;8;People Help the People;Birdy;23
1573;2012;9;Somebody That I Used to Know;Gotye feat. Kimbra;22
1573;2012;10;First Day of  Change;Ray Wilson & Stiltskin;21
1573;2012;11;Tomorrow;The Cranberries;20
1573;2012;12;Jakby nie miało być;Renata Przemyk;19
1573;2012;13;No Light, No Light;Florence & The Machine;18
1573;2012;14;Niemęskie granie;Afro Kolektyw;17
1573;2012;15;Ja i ty;Ania Rusowicz;16
1573;2012;16;Okruchy dusz;Adam Nowak i Karolina Gruszka;15
1573;2012;17;We Take Care of Our Own;Bruce Springsteen;14
1573;2012;18;Eyes Wide Open;Gotye;13
1573;2012;19;Tattoo;Van Halen;12
1573;2012;20;Unchain the Earth;RPWL;11
1573;2012;21;Uno momento mortis;Grzegorz Turnau;10
1573;2012;22;Chodź ze mną;Power Of Trinity;9
1573;2012;23;My Valentine;Paul McCartney;8
1573;2012;24;Nigdy nie zapomnę;Maciej Balcar;7
1573;2012;25;ViolMachine;Jelonek;6
1573;2012;26;The Winter is Back;Kari Amirian;5
1573;2012;27;Pumped Up Kicks;Foster The People;4
1573;2012;28;La fée;Zaz;3
1573;2012;29;Wszystkie winy;Cree;2
1573;2012;30;Different Devil;Chickenfoot;1
1574;2012;1;Piłem w Spale, spałem w Pile;Artur Andrus;30
1574;2012;2;Plamy na słońcu;Kazik Na Żywo;29
1574;2012;3;Et si tu n'existais pas;Acid Drinkers;28
1574;2012;4;Someone Like You (live);Adele;27
1574;2012;5;Kto?;Nosowska;26
1574;2012;6;People Help the People;Birdy;25
1574;2012;7;Video Games;Lana del Rey;24
1574;2012;8;Los cebula i krokodyle łzy;Coma;23
1574;2012;9;Somebody That I Used to Know;Gotye feat. Kimbra;22
1574;2012;10;Niemęskie granie;Afro Kolektyw;21
1574;2012;11;No Light, No Light;Florence & The Machine;20
1574;2012;12;Eyes Wide Open;Gotye;19
1574;2012;13;Ja i ty;Ania Rusowicz;18
1574;2012;14;First Day of  Change;Ray Wilson & Stiltskin;17
1574;2012;15;Tomorrow;The Cranberries;16
1574;2012;16;Jakby nie miało być;Renata Przemyk;15
1574;2012;17;Okruchy dusz;Adam Nowak i Karolina Gruszka;14
1574;2012;18;Unchain the Earth;RPWL;13
1574;2012;19;Uno momento mortis;Grzegorz Turnau;12
1574;2012;20;We Take Care of Our Own;Bruce Springsteen;11
1574;2012;21;Wszystkie winy;Cree;10
1574;2012;22;Tattoo;Van Halen;9
1574;2012;23;Nigdy nie zapomnę;Maciej Balcar;8
1574;2012;24;Chodź ze mną;Power Of Trinity;7
1574;2012;25;Never Let Me Go;Florence & The Machine;6
1574;2012;26;Echo;Julia Marcell;5
1574;2012;27;My Valentine;Paul McCartney;4
1574;2012;28;Blue Jeans;Lana del Rey;3
1574;2012;29;Re-wired;Kasabian;2
1574;2012;30;Look Around;Red Hot Chili Peppers;1
1575;2012;1;Piłem w Spale, spałem w Pile;Artur Andrus;30
1575;2012;2;Plamy na słońcu;Kazik Na Żywo;29
1575;2012;3;Et si tu n'existais pas;Acid Drinkers;28
1575;2012;4;People Help the People;Birdy;27
1575;2012;5;Kto?;Nosowska;26
1575;2012;6;Someone Like You (live);Adele;25
1575;2012;7;No Light, No Light;Florence & The Machine;24
1575;2012;8;Video Games;Lana del Rey;23
1575;2012;9;Eyes Wide Open;Gotye;22
1575;2012;10;Niemęskie granie;Afro Kolektyw;21
1575;2012;11;Los cebula i krokodyle łzy;Coma;20
1575;2012;12;Never Let Me Go;Florence & The Machine;19
1575;2012;13;Tomorrow;The Cranberries;18
1575;2012;14;Ja i ty;Ania Rusowicz;17
1575;2012;15;Jakby nie miało być;Renata Przemyk;16
1575;2012;16;Somebody That I Used to Know;Gotye feat. Kimbra;15
1575;2012;17;Dni, których nie znamy;Przyjaciele Trójki;14
1575;2012;18;Echo;Julia Marcell;13
1575;2012;19;First Day of  Change;Ray Wilson & Stiltskin;12
1575;2012;20;Wszystkie winy;Cree;11
1575;2012;21;Blue Jeans;Lana del Rey;10
1575;2012;22;Unchain the Earth;RPWL;9
1575;2012;23;Nigdy nie zapomnę;Maciej Balcar;8
1575;2012;24;Okruchy dusz;Adam Nowak i Karolina Gruszka;7
1575;2012;25;Uno momento mortis;Grzegorz Turnau;6
1575;2012;26;Re-wired;Kasabian;5
1575;2012;27;Look Around;Red Hot Chili Peppers;4
1575;2012;28;Chodź ze mną;Power Of Trinity;3
1575;2012;29;Tattoo;Van Halen;2
1575;2012;30;My Valentine;Paul McCartney;1
1576;2012;1;People Help the People;Birdy;30
1576;2012;2;Piłem w Spale, spałem w Pile;Artur Andrus;29
1576;2012;3;Plamy na słońcu;Kazik Na Żywo;28
1576;2012;4;Et si tu n'existais pas;Acid Drinkers;27
1576;2012;5;Kto?;Nosowska;26
1576;2012;6;Someone Like You (live);Adele;25
1576;2012;7;No Light, No Light;Florence & The Machine;24
1576;2012;8;Eyes Wide Open;Gotye;23
1576;2012;9;Niemęskie granie;Afro Kolektyw;22
1576;2012;10;Never Let Me Go;Florence & The Machine;21
1576;2012;11;Video Games;Lana del Rey;20
1576;2012;12;Echo;Julia Marcell;19
1576;2012;13;Dni, których nie znamy;Przyjaciele Trójki;18
1576;2012;14;Los cebula i krokodyle łzy;Coma;17
1576;2012;15;Somebody That I Used to Know;Gotye feat. Kimbra;16
1576;2012;16;Ja i ty;Ania Rusowicz;15
1576;2012;17;Blue Jeans;Lana del Rey;14
1576;2012;18;Wszystkie winy;Cree;13
1576;2012;19;Tomorrow;The Cranberries;12
1576;2012;20;Unchain the Earth;RPWL;11
1576;2012;21;First Day of  Change;Ray Wilson & Stiltskin;10
1576;2012;22;Jakby nie miało być;Renata Przemyk;9
1576;2012;23;Nigdy nie zapomnę;Maciej Balcar;8
1576;2012;24;Untouchable;Anathema;7
1576;2012;25;Chodź ze mną;Power Of Trinity;6
1576;2012;26;These Days;Foo Fighters;5
1576;2012;27;Re-wired;Kasabian;4
1576;2012;28;Nionio;Wojtek Mazolewski Quintet;3
1576;2012;29;Sixteen Saltines;Jack White;2
1576;2012;30;Look Around;Red Hot Chili Peppers;1
1577;2012;1;Piłem w Spale, spałem w Pile;Artur Andrus;30
1577;2012;2;Plamy na słońcu;Kazik Na Żywo;29
1577;2012;3;People Help the People;Birdy;28
1577;2012;4;Someone Like You (live);Adele;27
1577;2012;5;Kto?;Nosowska;26
1577;2012;6;Et si tu n'existais pas;Acid Drinkers;25
1577;2012;7;No Light, No Light;Florence & The Machine;24
1577;2012;8;Eyes Wide Open;Gotye;23
1577;2012;9;Never Let Me Go;Florence & The Machine;22
1577;2012;10;Niemęskie granie;Afro Kolektyw;21
1577;2012;11;Echo;Julia Marcell;20
1577;2012;12;Ja i ty;Ania Rusowicz;19
1577;2012;13;Dni, których nie znamy;Przyjaciele Trójki;18
1577;2012;14;Untouchable;Anathema;17
1577;2012;15;Somebody That I Used to Know;Gotye feat. Kimbra;16
1577;2012;16;Blue Jeans;Lana del Rey;15
1577;2012;17;Video Games;Lana del Rey;14
1577;2012;18;Wszystkie winy;Cree;13
1577;2012;19;Los cebula i krokodyle łzy;Coma;12
1577;2012;20;Jakby nie miało być;Renata Przemyk;11
1577;2012;21;Nigdy nie zapomnę;Maciej Balcar;10
1577;2012;22;Chodź ze mną;Power Of Trinity;9
1577;2012;23;Tomorrow;The Cranberries;8
1577;2012;24;First Day of  Change;Ray Wilson & Stiltskin;7
1577;2012;25;Nionio;Wojtek Mazolewski Quintet;6
1577;2012;26;These Days;Foo Fighters;5
1577;2012;27;Unchain the Earth;RPWL;4
1577;2012;28;Re-wired;Kasabian;3
1577;2012;29;Piosenka z praniem w tle;Piotr Bukartyk & Katarzyna Groniec;2
1577;2012;30;Sixteen Saltines;Jack White;1
1578;2012;1;Piłem w Spale, spałem w Pile;Artur Andrus;30
1578;2012;2;Plamy na słońcu;Kazik Na Żywo;29
1578;2012;3;Kto?;Nosowska;28
1578;2012;4;Someone Like You (live);Adele;27
1578;2012;5;People Help the People;Birdy;26
1578;2012;6;Et si tu n'existais pas;Acid Drinkers;25
1578;2012;7;No Light, No Light;Florence & The Machine;24
1578;2012;8;Echo;Julia Marcell;23
1578;2012;9;Never Let Me Go;Florence & The Machine;22
1578;2012;10;Niemęskie granie;Afro Kolektyw;21
1578;2012;11;Ja i ty;Ania Rusowicz;20
1578;2012;12;Piosenka z praniem w tle;Piotr Bukartyk & Katarzyna Groniec;19
1578;2012;13;Varsovie;Brodka;18
1578;2012;14;Untouchable;Anathema;17
1578;2012;15;Somebody That I Used to Know;Gotye feat. Kimbra;16
1578;2012;16;Eyes Wide Open;Gotye;15
1578;2012;17;Dni, których nie znamy;Przyjaciele Trójki;14
1578;2012;18;Wszystkie winy;Cree;13
1578;2012;19;Blue Jeans;Lana del Rey;12
1578;2012;20;Video Games;Lana del Rey;11
1578;2012;21;Jakby nie miało być;Renata Przemyk;10
1578;2012;22;Nigdy nie zapomnę;Maciej Balcar;9
1578;2012;23;Los cebula i krokodyle łzy;Coma;8
1578;2012;24;Tak że tak;Zakopower;7
1578;2012;25;Chodź ze mną;Power Of Trinity;6
1578;2012;26;Sixteen Saltines;Jack White;5
1578;2012;27;Unchain the Earth;RPWL;4
1578;2012;28;These Days;Foo Fighters;3
1578;2012;29;First Day of  Change;Ray Wilson & Stiltskin;2
1578;2012;30;Człowiek (Złota ryba);Marek Dyjak;1
1579;2012;1;Plamy na słońcu;Kazik Na Żywo;30
1579;2012;2;Piłem w Spale, spałem w Pile;Artur Andrus;29
1579;2012;3;Kto?;Nosowska;28
1579;2012;4;People Help the People;Birdy;27
1579;2012;5;Someone Like You (live);Adele;26
1579;2012;6;Et si tu n'existais pas;Acid Drinkers;25
1579;2012;7;Echo;Julia Marcell;24
